Path Count,MC Price,BS Price,Relative Error (%)
100,11.194898903541473,9.227005508154036,21.327541136161468
500,9.703168787525028,9.227005508154036,5.160539667503173
1000,9.502541577345376,9.227005508154036,2.98619166259134
5000,9.359456089407407,9.227005508154036,1.4354665892019107
10000,9.194350059120591,9.227005508154036,0.35391166727479584
50000,9.251464232327638,9.227005508154036,0.26507759372190187
100000,9.229650726234096,9.227005508154036,0.028668218282978178
